變數組合,Skewness_係數,Skewness_p值,Skewness_顯著性,變數數量,R平方,MSE
Skewness + Mean + Std + Kurtosis + Fear and Greed Index + T-3 Return,-0.08911207591936544,0.551362139965727,,6,0.07352993447161538,0.9186846027928519
Skewness + Mean + Std + Kurtosis + Fear and Greed Index + T-2 Return,-0.08910928222719204,0.5514972479181082,,6,0.07334706174376193,0.9188659387750931
Skewness + Mean + VIX + T-1 Return + T-2 Return + T-3 Return,-0.05979929222135623,0.5516977999126386,,6,0.040224165297898296,0.9517104915533445
Skewness + Std + Kurtosis + Median + Fear and Greed Index + T-4 Return,-0.08904134555153648,0.5518724182998975,,6,0.08448648437290862,0.9078201247394686
Skewness + Std + Kurtosis + Median + T-4 Return,0.07778323090341466,0.5531170101865983,,5,0.044786283510972025,0.9471867104681119
Skewness + T-1 Return + T-2 Return,-0.05877641087521645,0.5535907337309678,,3,0.004756046494757693,0.9868805589379712
Skewness + T-2 Return + T-3 Return + T-4 Return,-0.05722705104681537,0.5536782188227864,,4,0.010445976425417447,0.9812384435445438
Skewness + Mean + Std + VIX + T-2 Return,-0.07552553395096052,0.5539722729921757,,5,0.03927160280641384,0.9526550493180098
Skewness + Median + VIX + T-1 Return,-0.05749713037262616,0.5544984057534517,,4,0.039608878300443795,0.952320608071829
Skewness + Mean + Std + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.151740785013335,0.5550985638115594,,8,0.08313393455849527,0.9091613085890552
Skewness + Mean + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.15440786214977228,0.5551677413570018,,9,0.0831681272260274,0.9091274032548635
Skewness + Mean + VIX + T-3 Return + T-4 Return,-0.0562141239845159,0.5562909401089398,,5,0.043954614882424914,0.9480113902846543
Skewness + T-2 Return + T-4 Return,-0.05604020943880509,0.5568131398025841,,3,0.010369298923794124,0.9813144766974142
Skewness + Mean + Std + Kurtosis + T-3 Return + T-4 Return,0.07855197191693568,0.557395914040248,,6,0.04471676645849909,0.9472556433436732
Skewness + Kurtosis + VIX + T-1 Return + T-3 Return + T-4 Return,0.09236383625168941,0.5578501961099442,,6,0.02958538072200323,0.9622598745781816
Skewness + Mean + Kurtosis + T-2 Return + T-4 Return,0.07760934677238032,0.5587165282247747,,5,0.04479016986466311,0.9471828567728552
Skewness + VIX + T-1 Return + T-2 Return + T-4 Return,-0.058986351035631795,0.5593296540257039,,5,0.016686378631949328,0.9750504816926889
Skewness + Kurtosis + T-1 Return + T-3 Return,0.08565508644837252,0.5593907507885689,,4,0.018676079313936222,0.9730775011845003
Skewness + Std + Kurtosis + Median + T-1 Return + T-2 Return + T-3 Return,0.0900006693149987,0.5602471616010148,,7,0.043393667760856514,0.948567623564865
Skewness + Kurtosis + T-1 Return,0.08355740977193021,0.5603089312772553,,3,0.01862626309496107,0.9731268987797864
Skewness + Mean + VIX + T-4 Return,-0.055066882468464425,0.5609959109280699,,4,0.04381071256740254,0.9481540833365253
Skewness + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return + T-4 Return,-0.08958431250943406,0.5612289926359978,,8,0.08561994938916795,0.9066961846393125
Skewness + Mean + VIX + T-1 Return + T-2 Return,-0.057756711850712766,0.5613692171124323,,5,0.039920265197612714,0.9520118378712747
Skewness + Std + Median + VIX,-0.07343822280436153,0.5617080201555866,,4,0.03878598804646016,0.9531365832816613
Skewness + Std + Kurtosis + VIX + T-1 Return + T-3 Return,0.09083355750003808,0.5618919149628944,,6,0.03344668888349556,0.958431014384433
Skewness + Kurtosis + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,0.09406792729955525,0.5619908722574658,,7,0.02960580141111091,0.9622396254915034
Skewness + Mean + Std + Kurtosis + Fear and Greed Index + T-2 Return + T-3 Return,-0.08712217892304383,0.5622836842719426,,7,0.0742488001044832,0.9179717780476553
Skewness + Mean + Std + VIX + T-3 Return,-0.07365768704918882,0.5624849604318931,,5,0.03904390402328162,0.9528808346659897
Skewness + Std + Kurtosis + Median + Fear and Greed Index + T-2 Return + T-4 Return,-0.08673680902970506,0.5640859885940877,,7,0.08554881741494802,0.90676671886585
Skewness + VIX + T-1 Return + T-4 Return,-0.05700055040111832,0.5641436333858469,,4,0.01658828190786743,0.9751477540745516
Skewness + Std + Kurtosis + VIX + T-1 Return,0.08861395043312534,0.5650818822296334,,5,0.033373841476003085,0.9585032496288373
Skewness + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.05879879932542806,0.5651119765215623,,6,0.016688470358420027,0.9750484075437515
Skewness + Std + Kurtosis + Median + Fear and Greed Index + T-3 Return + T-4 Return,-0.0863074172841116,0.5658287553865016,,7,0.08620412160503343,0.9061169214336643
Skewness + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-3 Return + T-4 Return,-0.08837549867538265,0.5665099435090998,,8,0.08624084411860655,0.9060805075126425
Skewness + VIX + T-1 Return + T-3 Return + T-4 Return,-0.05674413766781174,0.5697509791384696,,5,0.01659351875028381,0.9751425612392143
Skewness + Kurtosis + Median + T-2 Return + T-4 Return,0.0751834657176938,0.5705525793239228,,5,0.044902689613975255,0.9470712825676547
Skewness + Kurtosis + VIX + T-1 Return + T-4 Return,0.08755297206256836,0.571488876304331,,5,0.029292939757099568,0.9625498580559855
Skewness + Mean + VIX + T-1 Return + T-3 Return,-0.055560750792031696,0.5716970118319152,,5,0.03979189572387154,0.9521391286099425
Skewness + T-1 Return + T-3 Return,-0.055240069498545735,0.5720429511666678,,3,0.004383191427606681,0.987250280769264
Skewness + Std + Kurtosis + VIX + T-1 Return + T-2 Return + T-3 Return,0.09093105409088434,0.5721322752427318,,7,0.03344676032501204,0.9584309435432654
Skewness + Mean + Kurtosis + VIX + T-1 Return + T-4 Return,0.0864418774443435,0.5728177430674966,,6,0.055694430820205754,0.9363702282623172
Skewness + Std + Kurtosis + Median + T-3 Return + T-4 Return,0.07549786404842505,0.5732909835951305,,6,0.044858680989152466,0.947114921372101
Skewness + Mean + Std + Kurtosis + Fear and Greed Index + VIX + T-4 Return,-0.0856301182843242,0.5739712696596398,,7,0.08424498865607322,0.9080595910805325
Skewness + Std + Kurtosis + VIX + T-1 Return + T-2 Return,0.08842183196821848,0.575433602106497,,6,0.03337416537602533,0.958502928450664
Skewness + Mean + Kurtosis + VIX + T-1 Return + T-3 Return + T-4 Return,0.0874466945799675,0.5755639627074616,,7,0.05570704822368289,0.9363577168874404
Skewness + T-1 Return,-0.053902771005162484,0.5771086967188956,,2,0.004265214314192134,0.9873672664783641
Skewness + Kurtosis + VIX + T-1 Return + T-2 Return + T-4 Return,0.08850842005767283,0.5771570162117716,,6,0.02930054104082258,0.9625423206485961
Skewness + Mean + Kurtosis + T-2 Return + T-3 Return + T-4 Return,0.0754657911767758,0.5777355107428827,,6,0.044855119013967215,0.9471184534147218
Skewness + Mean + Std + VIX,-0.0695236184550759,0.5779346753098213,,4,0.038701534251125325,0.9532203273812371
Skewness + T-3 Return + T-4 Return,-0.05243939261983742,0.5785063953082807,,3,0.009877511017081342,0.9818021319326423
Skewness + Mean + VIX + T-1 Return,-0.05399198897224914,0.5792858634877592,,4,0.03954551580053578,0.9523834381137546
Skewness + Median + T-2 Return + T-3 Return,-0.05276188165768587,0.5803009915232393,,4,0.027947092131574314,0.9638843960375987
Skewness + T-4 Return,-0.051553972697508305,0.5805254070326933,,2,0.009825435889233902,0.9818537694543733
Skewness + Mean + Std + Kurtosis + Fear and Greed Index + T-4 Return,-0.08214326430919032,0.5809286149545214,,6,0.08412724629063195,0.9081763440143314
Skewness + Kurtosis + T-1 Return + T-2 Return + T-3 Return,0.08390423581618597,0.5821771369427962,,5,0.018693503654152677,0.9730602232673108
Skewness + Kurtosis + T-1 Return + T-2 Return,0.08168287095607098,0.5825611684955121,,4,0.018649276389546277,0.9731040788742316
Skewness + Std + Kurtosis + Median + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,-0.08287291348230166,0.5832269084972597,,8,0.08787079528188368,0.9044642534179641
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,-0.14010212575586112,0.5837665716800932,,9,0.10638456092563009,0.8861060656367702
Skewness + Mean + Std + Kurtosis + T-2 Return + T-4 Return,0.07359829544472511,0.5840798267295193,,6,0.04523125812503215,0.9467454751365227
Skewness + Mean + Std + Median + VIX + T-2 Return,-0.13360420627907457,0.5846890334903658,,6,0.039942646203633414,0.9519896449409347
Skewness + Kurtosis + Median + VIX + T-1 Return + T-4 Return,0.08353099322279786,0.5858089873391257,,6,0.05580446947365314,0.9362611143034364
Skewness + Std + Kurtosis + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return + T-4 Return,0.08520141285838691,0.5868400566342777,,8,0.07481331903246691,0.9174120029762093
Skewness + Mean + Median + VIX + T-2 Return,-0.12578719605971422,0.5877589722070897,,5,0.039845678363184756,0.9520857979255815
Skewness + Kurtosis + Median + VIX + T-1 Return + T-3 Return + T-4 Return,0.08458653264553667,0.5881701813384222,,7,0.05581825218373104,0.9362474474144515
Skewness + Mean + Std + Median + VIX + T-2 Return + T-3 Return,-0.13292425540186847,0.5882608372826101,,7,0.04025739978071918,0.951677536351892
Skewness + Median + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.054697151911819966,0.5887862210388579,,7,0.045409434519575353,0.946568796022606
Skewness + Std + Kurtosis + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,0.08562529729335173,0.589289689083903,,8,0.07116159972636693,0.921033035565451
Skewness + Kurtosis + Median + T-2 Return + T-3 Return + T-4 Return,0.07306485972791302,0.5894954626493423,,6,0.04496527971885422,0.9470092184300439
Skewness + Mean + Std + Kurtosis + Fear and Greed Index + VIX + T-2 Return + T-4 Return,-0.08248718164148953,0.5902378815697384,,8,0.08524308634281619,0.9070698807693084
Skewness + Mean + Kurtosis + VIX + T-1 Return + T-2 Return + T-4 Return,0.08469543260022819,0.5902493670978983,,7,0.05571972178611051,0.9363451498255374
Skewness + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return + T-4 Return,-0.08343628650494307,0.5907131090481521,,9,0.08787334800972624,0.904461722141616
Skewness + Mean + Median + VIX,-0.12403088407016244,0.5912422050300281,,4,0.03936524297892696,0.9525621960377025
Skewness + Mean + Std + Median + VIX,-0.12996283906227687,0.5927260486500057,,5,0.039422826745630246,0.9525050961681986
Skewness + Mean + Std + Kurtosis + Fear and Greed Index + T-2 Return + T-4 Return,-0.0798118637396093,0.5935047021027093,,7,0.08517680174322884,0.9071356083554538
Skewness + Mean + Kurtosis + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,0.08567150189289044,0.594190046612588,,8,0.055728935618696185,0.9363360134201163
Skewness + Mean + Kurtosis,0.06820970463803058,0.5944015165193907,,3,0.0385249489378755,0.9533954287842915
Skewness + Median + VIX + T-1 Return + T-2 Return + T-4 Return,-0.05318496039394852,0.5949645034041388,,6,0.0452684944676397,0.9467085517043572
Skewness + Mean + Std + Kurtosis + Fear and Greed Index + T-3 Return + T-4 Return,-0.07942937296741177,0.595091719163831,,7,0.0858099731990738,0.9065077576681454
Skewness + Mean + Std + Kurtosis + Fear and Greed Index + VIX + T-3 Return + T-4 Return,-0.08135096334105031,0.595342352441872,,8,0.08584343825509044,0.9064745738310869
Skewness + Mean + Std + Median + VIX + T-3 Return,-0.12912836074516695,0.5967754900910307,,6,0.039657164906345965,0.9522727272357242
Skewness + Mean + Median + VIX + T-2 Return + T-3 Return,-0.12310450782466238,0.5981565225510933,,6,0.04009750127698153,0.9518360911707241
Skewness + Std + Kurtosis + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,0.08300360111410998,0.5985356284225807,,8,0.07244943322308417,0.9197560241989586
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + T-1 Return + T-3 Return,-0.13134363595050697,0.5990930584727729,,7,0.08518803959465338,0.9071244649397555
Skewness + Std + Kurtosis + Median + T-2 Return + T-4 Return,0.07046257689067258,0.6006227969727315,,6,0.04537597629259971,0.9466019730880105
Skewness + Median + T-2 Return,-0.04941642325433092,0.6006407210720801,,3,0.027154140362569246,0.9646706843463599
Skewness + Mean + Median + VIX + T-3 Return,-0.12158703607952287,0.6010271225045014,,5,0.0395596702597274,0.952369402599598
Skewness + Mean + T-2 Return + T-3 Return,-0.0498975713044134,0.6016647343913681,,4,0.027915672637534694,0.9639155515022764
Skewness + Kurtosis + Median + VIX + T-1 Return + T-2 Return + T-4 Return,0.08179320580794606,0.603082486021155,,7,0.0558293892107965,0.9362364039758488
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.1296418641397727,0.6045822241324089,,8,0.08976396760549654,0.902586990105474
Skewness + Median + VIX + T-1 Return + T-3 Return + T-4 Return,-0.05095438650103384,0.6062241441137264,,6,0.04509012327360262,0.9468854239807974
Skewness + Kurtosis + Median + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,0.0828273701461609,0.6065830666591272,,8,0.0558396365498981,0.9362262427488405
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.13388346641141197,0.6066804349703296,,10,0.1065785506727891,0.8859137060555535
Skewness + Kurtosis + Median + Fear and Greed Index,-0.07524795469768338,0.606969984800584,,4,0.06876868040930617,0.9234058463168224
Skewness + Kurtosis + Median,0.06570338656464628,0.6073892486220189,,3,0.03865128139491614,0.9532701579445371
Skewness + Mean + Std + Kurtosis + Median + VIX + T-2 Return,-0.12524946502298906,0.6077840701110544,,7,0.052395917421885096,0.9396410230606516
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.1312913976945432,0.6079881471578014,,10,0.11394103738841754,0.8786130889761911
Skewness + Mean + Std + Kurtosis + T-2 Return + T-3 Return + T-4 Return,0.07031376426329936,0.6098696028506669,,7,0.04535468808799392,0.9466230824001405
Skewness + Mean + Std + Kurtosis + Median + VIX + T-2 Return + T-3 Return,-0.12491990534040587,0.6103632527991503,,8,0.05249470900758424,0.9395430616563452
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + T-1 Return + T-4 Return,-0.12987080310461574,0.6103915528082906,,8,0.10137840790101094,0.8910701501485774
Skewness + Median + VIX + T-1 Return + T-4 Return,-0.049827388755231565,0.6107693875902787,,5,0.044983560752017926,0.9469910910190076
Skewness + Kurtosis + Median + Fear and Greed Index + VIX,-0.07521952131701136,0.6115496675396643,,5,0.06876869964171439,0.923405827246031
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.1275702548574389,0.612178729668815,,8,0.08552202632509465,0.9067932848204944
Skewness + Mean + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.051277015580331424,0.6124876752255626,,7,0.04536589247913003,0.946611972163552
Skewness + Kurtosis + Median + Fear and Greed Index + T-3 Return,-0.07429340803567092,0.6129892547604605,,5,0.06972713553530097,0.9224554454355839
Skewness + Mean + Std + Kurtosis + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,-0.07596515661167767,0.6130065046174928,,8,0.08745388951081978,0.9048776557791871
Skewness + Std + Median + VIX + T-1 Return + T-2 Return + T-3 Return,-0.07179477686228951,0.6130541863062609,,7,0.04034406008601554,0.9515916042844551
Skewness + Kurtosis + Median + Fear and Greed Index + T-2 Return,-0.07404660131572956,0.6143156215877831,,5,0.06941238642176029,0.9227675495985908
Skewness + Mean + Std + Kurtosis + Median + VIX,-0.12196413499820755,0.6150474463035096,,6,0.05198108195391582,0.9400523725162852
Skewness + Mean + Kurtosis + T-3 Return,0.06552192046208409,0.6150483109238383,,4,0.03866859581249582,0.9532529890262647
Skewness + Median + T-1 Return + T-2 Return + T-3 Return,-0.050078637663541814,0.6162903884408737,,5,0.028024557078169088,0.9638075820569416
Skewness + Mean + Std + Kurtosis,0.06447497850695012,0.6176780203959722,,4,0.039329305524157365,0.952597831497054
Skewness + Mean + Std + Kurtosis + Median + VIX + T-3 Return,-0.12157763810035428,0.6178052209978396,,7,0.0520412981361823,0.939992662352357
Skewness + Std + Kurtosis,0.06441303534996157,0.6186420436927726,,3,0.027387360447076015,0.9644394240944963
Skewness + Mean + VIX + T-1 Return + T-2 Return + T-4 Return,-0.049766262976191376,0.6191008813570604,,6,0.045221532673884623,0.9467551188611902
Skewness + Mean + Std + Kurtosis + Fear and Greed Index + VIX + T-2 Return + T-3 Return + T-4 Return,-0.0764246255091923,0.6200257270744516,,9,0.08745567719904246,0.9048758831135547
Skewness + Kurtosis + Median + Fear and Greed Index + VIX + T-3 Return,-0.0737281190783215,0.620156533392855,,6,0.06973450041402096,0.9224481424466011
Skewness + Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return,-0.07371528914358505,0.6203562856106717,,6,0.06941492173480546,0.9227650355906971
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.12833970305655681,0.6209085368652878,,9,0.10138934519600729,0.891059304763623
Skewness + Mean + T-2 Return,-0.046592779801461155,0.6223126971449007,,3,0.027115521664466957,0.9647089785175874
Skewness + Kurtosis + Median + Fear and Greed Index + T-2 Return + T-3 Return,-0.07265779657294888,0.6223873500820521,,6,0.07067688357066548,0.9215136784761468
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.12415724463549944,0.6224310149917145,,9,0.09044198190553654,0.901914673404594
Skewness + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.04980786143586813,0.623333857297157,,5,0.010999460434923392,0.9806896106611687
Skewness + Std + Median + VIX + T-2 Return + T-3 Return + T-4 Return,-0.06596841865763987,0.6239792239436535,,7,0.04450178090159973,0.947468822299254
Skewness + Median + T-3 Return,-0.04576275796131501,0.6241797297105711,,3,0.02660464808299201,0.9652155590437558
Skewness + Std + Kurtosis + T-3 Return,0.06457719901116075,0.6242633837700224,,4,0.027387832493295794,0.9644389560150511
Skewness + Kurtosis + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,0.07952108725244965,0.6245314986699323,,8,0.04092435664379368,0.951016184168339
Skewness + Std + Kurtosis + Median + T-2 Return + T-3 Return + T-4 Return,0.06714609134976877,0.6266858829586877,,7,0.045497604147607285,0.946481367315818
Skewness + T-1 Return + T-2 Return + T-4 Return,-0.04864371897412986,0.626823612828252,,4,0.010935558935361245,0.9807529751733391
Skewness + Kurtosis + Median + T-3 Return,0.06303048332252777,0.6280341891320701,,4,0.03879127778977087,0.953131337989975
Skewness + Mean + Std + VIX + T-1 Return + T-2 Return + T-3 Return,-0.06782545391853502,0.6281685744954206,,7,0.04028353228586912,0.9516516234476255
Skewness + Mean + Kurtosis + Fear and Greed Index,-0.07044585491105912,0.6293163925241034,,4,0.06852164604055688,0.9236508047665066
Skewness + Mean + VIX + T-1 Return + T-3 Return + T-4 Return,-0.047546478229233045,0.6307705183289305,,6,0.04504567265266901,0.9469295010671012
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + T-1 Return,-0.11935206778400781,0.6307824444878365,,6,0.08213816847164024,0.9101487068936678
Skewness + Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return,-0.07160690008269098,0.6319036193179507,,7,0.07070130285220955,0.9214894643986494
Skewness + Std + Median + VIX + T-1 Return + T-2 Return,-0.06619131768697942,0.6326752760121561,,6,0.04000564118312677,0.9519271793310172
Skewness + Kurtosis + Median + Fear and Greed Index + T-4 Return,-0.06976717772116935,0.6327423461657615,,5,0.0812868431623216,0.9109928782087905
Skewness + Mean + Kurtosis + Fear and Greed Index + VIX,-0.07043140452231417,0.6336509270274557,,5,0.06852165098067753,0.9236507998678997
Skewness + Mean + Kurtosis + Fear and Greed Index + T-3 Return,-0.06944646393642587,0.6355802460745362,,5,0.06945555262284164,0.9227247461386948
Skewness + Mean + VIX + T-1 Return + T-4 Return,-0.04642052472383147,0.6356772831959138,,5,0.044936187752420476,0.9470380659261712
Skewness + Std + Kurtosis + Median,0.0611256523162829,0.6360875259262129,,4,0.03950157000035792,0.9524270146214938
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.12091971560470907,0.636276302969131,,9,0.10586265928123628,0.8866235815530598
Skewness + Std + Median + VIX + T-2 Return + T-4 Return,-0.062101939277789606,0.6366263348945329,,6,0.044309837478336056,0.9476591527525742
Skewness + Median + T-2 Return + T-3 Return + T-4 Return,-0.04546977089691829,0.6366958297419469,,5,0.03173925217760565,0.9601241028827103
Skewness + Mean + Kurtosis + Fear and Greed Index + T-2 Return,-0.06919123534453799,0.6369678663969476,,5,0.06915470611135499,0.9230230645282361
Skewness + Mean + T-1 Return + T-2 Return + T-3 Return,-0.04715270218547527,0.6374655469387689,,5,0.027997484131998096,0.9638344274993632
Skewness + Mean + Median + VIX + T-2 Return + T-4 Return,-0.10992482887374866,0.637651697179714,,6,0.04474846172053526,0.9472242144283767
Skewness + Median + T-1 Return + T-2 Return,-0.04645089324245099,0.6382099443491698,,4,0.027251827444848886,0.9645738181639313
Skewness + Mean + Kurtosis + T-2 Return,0.061553560818046534,0.6385197046064026,,4,0.039121894079335084,0.9528034999885585
Skewness + Mean + Std + VIX + T-2 Return + T-3 Return + T-4 Return,-0.06237551994565017,0.6385615309430157,,7,0.04444152043623739,0.9475285763741511
Skewness + Mean + Median + VIX + T-4 Return,-0.10819741802064056,0.6413316345692718,,5,0.044345226342184074,0.9476240612741369
Skewness + Std + Median + VIX + T-1 Return + T-3 Return,-0.06397425633299508,0.6413329043406201,,6,0.039873193674916374,0.9520585138349569
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + VIX + T-1 Return,-0.11652523982516869,0.6415232118542471,,7,0.08229179765689265,0.9099963687099719
Skewness + Median,-0.043062374930303744,0.641620689865857,,2,0.0259487670078834,0.9658659285131913
Skewness + Kurtosis + Median + Fear and Greed Index + T-3 Return + T-4 Return,-0.0680401838117631,0.6423712826959618,,6,0.08340106276728065,0.9088964251551335
Skewness + Mean + Kurtosis + Fear and Greed Index + VIX + T-3 Return,-0.06890091491595121,0.642514098827773,,6,0.06946236486984436,0.9227179911374652
Skewness + Mean + Kurtosis + Fear and Greed Index + VIX + T-2 Return,-0.06887587016328246,0.6427723221843599,,6,0.06915698766380318,0.9230208021484978
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + T-1 Return + T-2 Return,-0.11548077271695761,0.6429761421219278,,7,0.08506287351286246,0.9072485792057331
Skewness + Kurtosis + Median + Fear and Greed Index + T-2 Return + T-4 Return,-0.06791447571187045,0.6432203254693639,,6,0.0825566047515518,0.9097337868850159
Skewness + Kurtosis + Median + Fear and Greed Index + VIX + T-4 Return,-0.06831785423221332,0.6440433951104836,,6,0.08133521254058307,0.9109449152958924
Skewness + Mean + Std + Kurtosis + T-3 Return,0.06074904724023862,0.6444153539058692,,5,0.039567452319100305,0.9523616859356822
Skewness + Mean + Median + VIX + T-2 Return + T-3 Return + T-4 Return,-0.10818421108662711,0.6450724770336139,,7,0.04487549598372309,0.9470982476800058
Skewness + Mean + Kurtosis + Fear and Greed Index + T-2 Return + T-3 Return,-0.06773930462581704,0.6454130926812747,,6,0.07038760529544263,0.9218005258414939
Skewness + Mean + T-3 Return,-0.04294482745367258,0.6463767528039448,,3,0.026570658252448753,0.9652492632454709
Skewness + Mean + Median + VIX + T-3 Return + T-4 Return,-0.10666797725485291,0.6481737853895881,,6,0.04443509231934906,0.9475349504732508
Skewness + Mean + Std + VIX + T-1 Return + T-2 Return,-0.06228269960785378,0.6485143785511998,,6,0.039940561924788454,0.9519917117048317
Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return + T-4 Return,0.07230048705388817,0.6488637191270593,,7,0.04045022720251357,0.9514863293286
Skewness + Std + Kurtosis + T-2 Return,0.06035864672183991,0.6489842914734951,,4,0.02758921589436114,0.9642392649114738
Skewness + T-1 Return + T-3 Return + T-4 Return,-0.04486405096274669,0.6492346798432578,,4,0.010543288338963563,0.9811419493781706
Skewness + Std + Median + VIX + T-3 Return + T-4 Return,-0.05954032835812555,0.6500427837614954,,6,0.044016585529512264,0.9479499403993071
Skewness + Mean + Median + VIX + T-1 Return + T-2 Return,-0.10955607050773249,0.6502611427613811,,6,0.04039761783445106,0.9515384966011325
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.117871941410879,0.6509768133225651,,11,0.11475803476376156,0.8778029571250096
Skewness + T-1 Return + T-4 Return,-0.044010935441219756,0.6515739329502649,,3,0.01050033158718866,0.9811845451488381
Skewness + Kurtosis + Median + T-2 Return,0.05903220680075803,0.6518311544178987,,4,0.039246056700148246,0.9526803807511135
Skewness + Mean + Std + VIX + T-2 Return + T-4 Return,-0.05854264675258876,0.6518359818637074,,6,0.04424605195398845,0.9477224022641122
Skewness + Std + Kurtosis + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,0.07183430759805032,0.6541604012180845,,8,0.054540390155534024,0.9375145711062772
Skewness + Mean + Kurtosis + Fear and Greed Index + VIX + T-2 Return + T-3 Return,-0.06671107560553319,0.6547111198599276,,7,0.07041078111956578,0.9217775447721952
Skewness + Median + T-2 Return + T-4 Return,-0.04243012971313374,0.6556583529151978,,4,0.031160080143997404,0.9606984079244396
Skewness + Mean + Kurtosis + Fear and Greed Index + T-4 Return,-0.0648873082743472,0.6559821218899903,,5,0.08105049961988153,0.9112272356710417
Skewness + Std + Kurtosis + T-2 Return + T-3 Return,0.060248457675367975,0.6563483393219969,,5,0.02758939283149886,0.964239089461203
Skewness + Kurtosis + Median + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,-0.06539180825558445,0.6566823300392735,,7,0.08537771077645395,0.9069363876334322
Skewness + Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return + T-4 Return,-0.06595891937427428,0.6569935833114255,,7,0.08264161869292508,0.9096494873465113
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.11145273181847952,0.6571896156963587,,8,0.08535634714416374,0.9069575717394006
Skewness + Std + Median + VIX + T-1 Return,-0.059678523258590584,0.6572370719838354,,5,0.039613635394491364,0.9523158909533613
Skewness + Mean + Std + VIX + T-1 Return + T-3 Return,-0.060112442617354656,0.6572560141511707,,6,0.03981260666355779,0.9521185917117664
Skewness + Mean + Median + VIX + T-1 Return,-0.10651140791142334,0.6573782334770897,,5,0.04003516534053009,0.9518979032757767
Skewness + Kurtosis + T-3 Return + T-4 Return,0.05860939905529964,0.6574718423144337,,4,0.02224049844435727,0.9695430351560156
Skewness + Mean + T-2 Return + T-3 Return + T-4 Return,-0.042715792404888785,0.6577392822700032,,5,0.03171756579032725,0.9601456070314405
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.11536542849958141,0.6579798637386176,,10,0.10599505285839506,0.8864923005269695
Skewness + Kurtosis + Median + Fear and Greed Index + VIX + T-3 Return + T-4 Return,-0.06565275678602533,0.6582674815575584,,7,0.0835270060229103,0.9087715402461897
Skewness + Mean + Std + Median + VIX + T-2 Return + T-4 Return,-0.10916773936449979,0.6585957146582855,,7,0.0447492769730915,0.9472234060266822
Skewness + Mean + Median + VIX + T-1 Return + T-2 Return + T-3 Return,-0.10734434106445712,0.6587692999172056,,7,0.040625776435397,0.9513122552993544
