變數組合,Skewness_係數,Skewness_p值,Skewness_顯著性,變數數量,R平方,MSE
Skewness + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.12838661108614738,0.3757197945840117,,8,0.08301798248659675,0.9092762862737948
Skewness + Fear and Greed Index + T-1 Return,-0.09640948409332956,0.3777888266863112,,3,0.010400433932075015,0.9812836033278584
Skewness + Fear and Greed Index + T-1 Return + T-3 Return,-0.09676045971649323,0.37828013033716823,,4,0.010534122690093572,0.9811510380047811
Skewness + Kurtosis + Median + T-1 Return + T-4 Return,0.12812707569543946,0.3785274853120163,,5,0.04865774110993615,0.9433477861262817
Skewness + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.0970982864829911,0.37855408874541563,,6,0.021553181339535987,0.9702245764868466
Skewness + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.09646054802922936,0.37965754604365853,,5,0.020768691066767486,0.9710024744043818
Skewness + Mean + Std + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.12506553718067095,0.3803071145608733,,8,0.08287633012055207,0.9094167482838222
Skewness + Fear and Greed Index + T-1 Return + T-2 Return,-0.0962645492115026,0.38101288833386937,,4,0.010409022091349196,0.9812750873379898
Skewness + Mean + Kurtosis + T-1 Return + T-3 Return + T-4 Return,0.1305449552953023,0.38103434481496146,,6,0.04856071970131237,0.9434439922289509
Skewness + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.0965365585081513,0.3818295447627372,,5,0.010558965433594802,0.9811264040238302
Skewness + Mean + Std + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.12163541112098639,0.38259599560414537,,7,0.08294376567857886,0.9093498794111572
Skewness + Mean + Std + Median + Fear and Greed Index + T-2 Return + T-4 Return,-0.21715486264560882,0.3828277693121286,,7,0.07448006149563802,0.9177424600295354
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return + T-4 Return,-0.2191808616393887,0.383015740491501,,9,0.08916084463695684,0.903185044813774
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-4 Return,-0.2182426747307748,0.38316947771703214,,8,0.08791247838205007,0.9044229205959503
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + T-2 Return + T-4 Return,-0.21602460925931885,0.38369720263934626,,8,0.08908204715493329,0.903263180132083
Skewness + Mean + Std + Median + Fear and Greed Index + T-4 Return,-0.21530715116176896,0.38490296914713595,,6,0.07342045388173013,0.9187931633777802
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + T-4 Return,-0.21398100026226552,0.3862769807962172,,7,0.08777158636585802,0.9045626286456198
Skewness + Mean + Std + Kurtosis + T-1 Return + T-4 Return,0.12780648823278862,0.3864636810884966,,6,0.04873637332519154,0.9432698146859445
Skewness + Mean + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.21240792444410211,0.3880366498912726,,7,0.06988301297817145,0.9223008778871913
Skewness + Mean + Std + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.12319134988286412,0.3884566743081945,,8,0.08296853754385836,0.9093253157128127
Skewness + Kurtosis + Median + T-1 Return + T-3 Return + T-4 Return,0.1281171090760461,0.3895399645959975,,6,0.048657742155817085,0.9433477850891897
Skewness + Mean + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.21218397064364308,0.3905518052507817,,8,0.07044074821357937,0.9217478295025011
Skewness + Mean + Median + Fear and Greed Index + T-1 Return + T-3 Return,-0.2087252624962873,0.394409486218379,,6,0.06797582892988252,0.9241920351787722
Skewness + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.09417871213894298,0.39534928980733164,,6,0.022062795426789128,0.969719244870915
Skewness + Mean + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.20858354304096288,0.39669270418193914,,7,0.06863287974355137,0.9235405058005121
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + T-2 Return + T-3 Return,-0.20689502886109556,0.3974602202170737,,7,0.07468382770858228,0.9175404061377084
Skewness + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.09327923341462085,0.3976426986554823,,5,0.02151270377242953,0.9702647139063305
Skewness + Std + Kurtosis + Median + T-1 Return + T-4 Return,0.1248180673250069,0.3982481848411439,,6,0.04885204606204718,0.9431551139888947
Skewness + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.09354199930826416,0.40083685461029506,,7,0.022346716541265854,0.9694377096481567
Skewness + Mean + Std + Kurtosis + T-1 Return + T-3 Return + T-4 Return,0.1271330043356682,0.4014505233825687,,7,0.04874033801393729,0.9432658833139108
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return,-0.2060081883524511,0.4020115780775789,,8,0.07474754113111137,0.9174772281220914
Skewness + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.09274234348180893,0.4027537417609529,,6,0.0216591229973212,0.9701195250950936
Skewness + Fear and Greed Index + VIX + T-1 Return,-0.09216640972153407,0.4035558114740121,,4,0.011533945495023512,0.9801596170721615
Skewness + Mean + Kurtosis + T-1 Return + T-2 Return + T-4 Return,0.12579700776065592,0.4037201728265942,,6,0.048711972428628236,0.9432940105329569
Skewness + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.09252937249303841,0.40399467182557514,,5,0.011632697904041422,0.9800616945153203
Skewness + Std + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.1179167376372528,0.40623061681128847,,8,0.0874210954640402,0.9049101742457417
Skewness + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.09208453272604561,0.40639395361282304,,5,0.011537215632313136,0.9801563744150172
Skewness + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.09238765108810965,0.40706781385876356,,6,0.01164553858112205,0.9800489617430891
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + T-3 Return,-0.20132224744064076,0.40773709282646386,,6,0.07332393768000178,0.9188888685189899
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,-0.20040322582827316,0.41086724875834857,,8,0.0894141544164182,0.9029338636879216
Skewness + Mean + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.20145658658153673,0.4113341641725674,,8,0.0854438417910447,0.9068708123416531
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + VIX + T-3 Return,-0.2006925578544115,0.4117936414112946,,7,0.07335044872012098,0.9188625802607203
Skewness + Kurtosis + Median + T-1 Return + T-2 Return + T-4 Return,0.12332259034088112,0.41262268888820475,,6,0.04880841502249755,0.943198378381053
Skewness + Std + Kurtosis + Median + T-1 Return + T-3 Return + T-4 Return,0.12415480845787129,0.4134273038169305,,7,0.048855777243790866,0.9431514141616192
Skewness + Mean + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.2013733635140094,0.4135970325355791,,9,0.08573555577977698,0.9065815497309775
Skewness + Mean + Median + Fear and Greed Index + T-1 Return + T-2 Return,-0.19867448844075153,0.41407226901555416,,6,0.06817632248436645,0.9239932264440736
Skewness + Mean + Median + Fear and Greed Index + T-1 Return,-0.19786618320514357,0.41420293935982466,,5,0.06684077212340811,0.9253175536927549
Skewness + Mean + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.19888522096237585,0.4155171693198937,,7,0.06884072141705089,0.9233344106956974
Skewness + Mean + Median + Fear and Greed Index + VIX + T-1 Return,-0.19811022601274195,0.4155316470466711,,6,0.0675765226680084,0.9245879859258405
Skewness + Mean + Kurtosis + T-1 Return + T-2 Return + T-3 Return + T-4 Return,0.12530231336483932,0.41806949023443407,,7,0.04871399504791507,0.9432920049104707
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return + T-4 Return,-0.1983293496022481,0.4182039562684502,,9,0.0897347042372777,0.9026160075630356
Skewness + Mean + Median + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,-0.19714210299071075,0.42003619405049086,,7,0.08180612845542246,0.9104779566576483
Skewness + Mean + Std + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.1129161263898594,0.4202350036651187,,8,0.08734334097174634,0.9049872753389407
Skewness + VIX + T-2 Return,-0.07777409499243743,0.4211231024150779,,3,0.008190180111067091,0.9834752835873452
Skewness + VIX + T-2 Return + T-3 Return,-0.07843052447793702,0.42171949104177564,,4,0.0082276655716228,0.9834381131306598
Skewness + Mean + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.1971211308398491,0.4220927957269023,,8,0.08221764531193065,0.9100698979259848
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + T-3 Return + T-4 Return,-0.19313561118742212,0.42586130850138526,,7,0.0868686916246868,0.9054579360360249
Skewness + Mean + Std + Kurtosis + T-1 Return + T-2 Return + T-4 Return,0.12196143056587794,0.4259671815673294,,7,0.04893176180943615,0.9430760681217355
Skewness + Kurtosis + Median + T-1 Return + T-2 Return + T-3 Return + T-4 Return,0.12287296868127283,0.42687514480893163,,7,0.04881006776123287,0.9431967395308782
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + T-2 Return,-0.19145685959445502,0.42833846299110967,,6,0.07254227018019987,0.9196639673843396
Skewness + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.11569284170245181,0.4289045317270741,,9,0.08746073555167111,0.9048708672680909
Skewness + VIX,-0.07504649521470809,0.4297615229525076,,2,0.007915863110040666,0.9837472954034893
Skewness + VIX + T-3 Return,-0.07549978275037562,0.4309244340030446,,3,0.007939069109364927,0.9837242844125625
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return,-0.19098364183168992,0.4322311770116153,,7,0.07255305173692383,0.9196532764289328
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + VIX + T-3 Return + T-4 Return,-0.19140646366876074,0.4325789020947157,,8,0.08705210430747701,0.9052760646362833
Skewness + Mean + Kurtosis + Median + Fear and Greed Index,-0.18872190864677957,0.43281686492227633,,5,0.0716912527124619,0.9205078334447857
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + VIX,-0.18848979635362248,0.4361611839637576,,6,0.0716936662196408,0.9205054402191797
Skewness + Mean + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.20220973686834476,0.4383902247266078,,8,0.06868233207059293,0.923491469039244
Skewness + Std + Kurtosis + Median + T-1 Return + T-2 Return + T-4 Return,0.11888809207850626,0.4385617566044243,,7,0.04904892657508331,0.942959887933951
Skewness + Mean + Std + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.11071464176284133,0.44242799821296375,,9,0.0873852316680982,0.9049457366652469
Skewness + Mean + Kurtosis + T-1 Return,0.10987743081920352,0.44388639803945595,,4,0.04205584874330226,0.9498942004058012
Skewness + Mean + Std + Kurtosis + T-1 Return + T-2 Return + T-3 Return + T-4 Return,0.12051639296494811,0.4460305621608637,,8,0.048945406407584824,0.9430625381840754
Skewness + Std + Kurtosis + T-1 Return,0.11053043523655574,0.4462144478273663,,4,0.03170443458365846,0.9601586278918344
Skewness + Mean + Std + Median + Fear and Greed Index + VIX + T-1 Return,-0.19696109827868352,0.44783592445278986,,7,0.06757798923327274,0.924586531684654
Skewness + Mean + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.19852325185984387,0.4485556175403205,,9,0.07066800069379864,0.9215224867069896
Skewness + Std + Kurtosis + T-1 Return + T-3 Return,0.11230602884600106,0.4489531334234679,,5,0.031740254869881745,0.9601231086164197
Skewness + Mean + Std + Median + Fear and Greed Index + T-1 Return + T-3 Return,-0.19447335819770079,0.4498990109059263,,7,0.06827729200056065,0.9238931054112087
Skewness + Mean + Median + Fear and Greed Index + T-1 Return + T-4 Return,-0.18220999432514925,0.45157638536334455,,6,0.07943743160494332,0.9128267484925772
Skewness + Mean + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.1825532221744413,0.45217638883500466,,7,0.08184162300064579,0.9104427603859142
Skewness + Kurtosis + T-1 Return + T-3 Return + T-4 Return,0.11235761390564854,0.45225459350307995,,5,0.0274102705019571,0.9644167065610846
Skewness + Mean + Median + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.1825394901145907,0.4526785312177507,,7,0.07995380302712829,0.9123147163260408
Skewness + Mean + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.18284733322742144,0.4534062516328119,,8,0.08226947647772143,0.9100185023162091
Skewness + Kurtosis + Median + T-1 Return,0.10730522839015978,0.4540310938027251,,4,0.04216627822704988,0.9497846989009086
Skewness + Mean + Std + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.19283173224407124,0.45528296854363615,,8,0.0704567963094408,0.9217319162645881
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + T-2 Return + T-4 Return,-0.17993808325423727,0.45579807269331307,,7,0.08537992329162825,0.9069341937108223
Skewness + Std + Kurtosis + Median + T-1 Return + T-2 Return + T-3 Return + T-4 Return,0.11744599058088763,0.45882351835863033,,8,0.0490621394864178,0.9429467860554849
Skewness + Mean + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.19278663125964612,0.4595981779368762,,8,0.06888144523047313,0.9232940290991947
Skewness + Kurtosis + T-1 Return + T-4 Return,0.1078345832124563,0.4596575604317624,,4,0.02721065680950918,0.9646146428275456
Skewness + Mean + Kurtosis + T-1 Return + T-3 Return,0.10790400170927324,0.4613753125315717,,5,0.042104255258017975,0.9498462006685201
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + T-4 Return,-0.17663921542638733,0.4622118483239831,,6,0.08385125127669979,0.9084500197424321
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return + T-4 Return,-0.17832126574074267,0.4625818174126013,,8,0.08549445535376343,0.9068206241029909
Skewness + Mean + Std + Median + Fear and Greed Index + T-1 Return,-0.18718071782140583,0.46414553801330893,,6,0.06699587403295171,0.9251637551606026
Skewness + Std + Kurtosis + VIX + T-1 Return + T-3 Return + T-4 Return,0.1160841076042488,0.4645438837663687,,7,0.04299325688418021,0.9489646696442582
Skewness + Median + VIX + T-2 Return + T-3 Return,-0.0705398005834708,0.46504949711998556,,5,0.0395419558158564,0.9523869681825962
Skewness + Mean + Std + Kurtosis + T-1 Return,0.10568498494277272,0.46599182069731826,,5,0.04264276659051125,0.9493122146413419
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + VIX + T-4 Return,-0.17536639898835793,0.46819973105608836,,7,0.0839176312515284,0.908384197582518
Skewness + Std + Kurtosis + T-1 Return + T-2 Return,0.10872652749599893,0.4691156202754765,,5,0.03172568597132164,0.960137555087261
Skewness + Std + Kurtosis + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,0.11804435771907448,0.46982269940122745,,8,0.0430200919822904,0.9489380600511743
Skewness + Kurtosis + T-1 Return + T-2 Return + T-3 Return + T-4 Return,0.1122260424466388,0.4704220744994827,,6,0.0274103631076833,0.9644166147335578
Skewness + Kurtosis + Median + T-1 Return + T-3 Return,0.10536136372708962,0.47151978572814024,,5,0.04221268756951091,0.949738679552922
Skewness + Std + Kurtosis + T-1 Return + T-2 Return + T-3 Return,0.11059109770716945,0.47278571248510803,,6,0.031756928369123694,0.9601065752306167
Skewness + Mean + Std + Median + Fear and Greed Index + T-1 Return + T-2 Return,-0.1842472948540175,0.47297653479895585,,7,0.06845700790833276,0.9237148997211492
Skewness + Median + VIX + T-2 Return,-0.06860043635013015,0.4733222599924418,,4,0.039192699150732646,0.9527332899177609
Skewness + Std + Kurtosis + VIX + T-1 Return + T-4 Return,0.11148404699266223,0.47438260996694637,,6,0.042726523510504544,0.9492291615610123
Skewness + VIX + T-2 Return + T-4 Return,-0.06922779355298114,0.47625219057400003,,4,0.01531836321984048,0.976407001176965
Skewness + Kurtosis + T-1 Return + T-2 Return + T-4 Return,0.10718257291934154,0.4782281285718559,,5,0.027213308224690924,0.9646120136931634
Skewness + VIX + T-2 Return + T-3 Return + T-4 Return,-0.06928770942507305,0.4804377960507391,,5,0.015318638584341127,0.9764067281264517
Skewness + Std + Kurtosis + Median + T-1 Return,0.10233052162959978,0.4805469401246204,,5,0.042789129376118784,0.9491670817951091
Skewness + Std + Kurtosis + VIX + T-1 Return + T-2 Return + T-4 Return,0.112698787360693,0.4808208873529842,,7,0.04273872177416782,0.9492170658037663
Skewness + Mean + Kurtosis + T-1 Return + T-2 Return,0.10393367689296207,0.4833727935112506,,5,0.04230185993750646,0.9496502565325566
Skewness + Median + VIX + T-3 Return,-0.06641201980487775,0.48384601756913215,,4,0.038956192987909755,0.9529678086338375
Skewness + VIX + T-4 Return,-0.06681703265987077,0.4841890851815964,,3,0.01511046259008042,0.9766131547426095
Skewness + T-2 Return + T-3 Return,-0.06696962456292263,0.4844084198834643,,3,0.004442041765483573,0.9871919249720413
Skewness + Mean + VIX + T-2 Return + T-3 Return,-0.06707416152378096,0.48765791893540067,,5,0.03947158837872411,0.9524567442967272
Skewness + Std + Kurtosis + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,0.11151277643279278,0.48823868240646473,,9,0.08002357656431425,0.9122455291211
Skewness + VIX + T-3 Return + T-4 Return,-0.06675437806137688,0.48857575147737353,,4,0.015110851059805142,0.9766127695373361
Skewness + Mean + Std + Kurtosis + T-1 Return + T-3 Return,0.10260760623294105,0.48917499783815854,,6,0.042743068523287464,0.9492127555819504
Skewness + T-2 Return,-0.06529580854227725,0.4901092080374021,,2,0.0042726993526938095,0.9873598443393455
Skewness + Median + VIX,-0.0648940411095379,0.49036865536029617,,3,0.03867400677371757,0.9532476235353055
Skewness + Kurtosis + Median + T-1 Return + T-2 Return,0.10135316893779868,0.4938390490684429,,5,0.04241138579836068,0.9495416510570877
Skewness + VIX + T-1 Return + T-2 Return,-0.0686456079540754,0.4941634781263369,,4,0.009278792850496598,0.9823958188541296
Skewness + VIX + T-1 Return + T-2 Return + T-3 Return,-0.06918631973826918,0.4954263533008788,,5,0.009298625195664934,0.9823761531673237
Skewness + Mean + VIX + T-2 Return,-0.06514531466219037,0.4963475896008994,,4,0.039116102762784766,0.952809242638583
Skewness + Std + Kurtosis + Median + Fear and Greed Index + VIX,-0.10383567213245926,0.49822638135468433,,6,0.0736009732510523,0.9186141609779481
Skewness + VIX + T-1 Return,-0.06618884419346277,0.5006328093902748,,3,0.009122642855044383,0.9825506566647458
Skewness + VIX + T-1 Return + T-3 Return,-0.06654431053428451,0.5023078047160384,,4,0.009134185779659743,0.982539210739497
Skewness + Std + Kurtosis + Median + T-1 Return + T-3 Return,0.09923665808194557,0.5040606327086234,,6,0.042887533487538376,0.9490695046089955
Skewness + Mean + Kurtosis + T-1 Return + T-2 Return + T-3 Return,0.1011851559029925,0.5053324286750652,,6,0.04237462871432651,0.9495780992580627
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + T-1 Return + T-3 Return,-0.16999565846171646,0.5065168157050193,,8,0.0899129259531396,0.9024392835086513
Skewness + Mean + VIX + T-3 Return,-0.06295586208107037,0.5073392675248014,,4,0.03888278498332565,0.9530405997644334
Skewness + T-3 Return,-0.06198773870107466,0.5077274663959245,,2,0.0038102583499532994,0.9878183992832398
Skewness + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return,-0.10202467391819867,0.5081066599851067,,7,0.07404084535447941,0.9181779852787514
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.1713611620341231,0.5094653594516911,,9,0.08992423521115311,0.9024280692864194
Skewness + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-3 Return,-0.10162307620238731,0.5097966126686069,,7,0.07419605743374091,0.9180240775026772
僅 Skewness,-0.06066178111359343,0.5122353920082439,,1,0.0036798516878734366,0.9879477100910161
Skewness + Mean + Std + Kurtosis + T-1 Return + T-2 Return,0.09826185783736344,0.5130674220276932,,6,0.04298565383757491,0.9489722087997157
Skewness + Mean + VIX,-0.06144749770380161,0.514203272023519,,3,0.038595199943445735,0.9533257681233058
Skewness + Kurtosis + Median + T-1 Return + T-2 Return + T-3 Return,0.09863827519837007,0.515767979029765,,6,0.0424816080650231,0.9494720188935065
Skewness + Median + VIX + T-2 Return + T-3 Return + T-4 Return,-0.06314694166782582,0.5159423479321874,,6,0.04446858719506053,0.9475017370670828
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.16647487805612096,0.5163983907536294,,9,0.09403337484321339,0.8983534602395027
Skewness + Std + Kurtosis + Median + Fear and Greed Index,-0.09709530743024866,0.5170041047953076,,5,0.07315913743060531,0.9190522838923411
Skewness + Mean + Kurtosis + T-4 Return,0.08388305246771804,0.518300124903105,,4,0.04420608824841832,0.9477620301402239
Skewness + Mean + Std + Median + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,-0.16573512313089284,0.5194825958714001,,8,0.08317708157456138,0.909118524152956
Skewness + Mean + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.16754055330753737,0.5214504155792288,,9,0.08319569129773174,0.9091000708140139
Skewness + Std + Kurtosis + T-3 Return + T-4 Return,0.08582287495826921,0.5217818979501251,,5,0.03534431447123343,0.9565493352302055
Skewness + Median + VIX + T-2 Return + T-4 Return,-0.06163810147013533,0.5218541199190574,,5,0.044284126146811875,0.9476846480224891
Skewness + Std + Kurtosis + T-4 Return,0.08406347453867835,0.5219334788773444,,4,0.03529709916948498,0.9565961537647122
Skewness + Std + Median + VIX + T-2 Return + T-3 Return,-0.08429118517520055,0.5228755441530473,,6,0.039745761062178975,0.9521848755854023
Skewness + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return,-0.09895482167522097,0.5234851780099705,,8,0.0748550035896125,0.9173706687094598
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-1 Return,-0.16471492483822278,0.5242353148456615,,8,0.08734886920859763,0.9049817935578611
Skewness + Std + Kurtosis + Median + Fear and Greed Index + T-2 Return,-0.09569623572308152,0.5250844267478003,,6,0.07366447671231302,0.918551191159219
Skewness + Std + Kurtosis + Median + Fear and Greed Index + T-3 Return,-0.09563216471744414,0.5252534974567465,,6,0.07386378018081341,0.9183535625097817
Skewness + Mean + Std + Kurtosis + Fear and Greed Index + VIX,-0.09643505000133895,0.5266902380137789,,6,0.07319184135582413,0.9190198547900232
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + T-1 Return,-0.1604808831209244,0.5283929498475564,,7,0.08725021760917173,0.9050796161522499
Skewness + Std + Kurtosis + Median + T-1 Return + T-2 Return,0.09481270273531386,0.528477010142358,,6,0.043133691138337316,0.9488254155098842
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.16418050847488788,0.5286254884741375,,10,0.09406357260531883,0.8983235162401039
Skewness + Kurtosis + Median + T-4 Return,0.0814597781734998,0.5297840035450734,,4,0.044320515630755675,0.9476485643325279
Skewness + Median + VIX + T-1 Return + T-2 Return + T-3 Return,-0.06304512905773565,0.5299477979905817,,6,0.04025276036221648,0.9516821367836847
Skewness + Mean + Std + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.16067089152577768,0.5333028028893311,,9,0.08775427156362747,0.9045797979453107
Skewness + Mean + Kurtosis + T-3 Return + T-4 Return,0.08240820170129846,0.5333837151461374,,5,0.04424344173870731,0.9477249905448114
Skewness + Median + VIX + T-3 Return + T-4 Return,-0.059350933068620416,0.5340675557002641,,5,0.043992738453685565,0.9479735870795387
Skewness + Mean + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.16184938483056033,0.5341279127094318,,8,0.08039195152382206,0.9118802497494872
Skewness + Std + Kurtosis + Median + Fear and Greed Index + T-2 Return + T-3 Return,-0.09365671856502374,0.5358990851200125,,7,0.07460785539458248,0.9176157400289013
Skewness + Mean + Std + Kurtosis + Fear and Greed Index + VIX + T-2 Return,-0.09462296052856617,0.5367723629967002,,7,0.073622990662088,0.9185923285871732
Skewness + Mean + Std + Kurtosis + T-4 Return,0.08101871941652689,0.537043882678981,,5,0.044520721364122884,0.9474500410002815
Skewness + Mean + Std + VIX + T-2 Return + T-3 Return,-0.08027412868445132,0.5376793454423464,,6,0.03967078523024825,0.9522592213683253
Skewness + Mean + Std + Kurtosis + Fear and Greed Index + VIX + T-3 Return,-0.09426849218551538,0.5383063946298521,,7,0.07376547175960202,0.9184510448098062
Skewness + Median + VIX + T-4 Return,-0.05820343267649618,0.5384388286528511,,4,0.043852980777524087,0.9481121703214468
Skewness + Mean + VIX + T-2 Return + T-3 Return + T-4 Return,-0.05978225312677962,0.5388613210403708,,6,0.0444102500951532,0.9475595839392599
Skewness + Median + VIX + T-1 Return + T-2 Return,-0.06100050073978077,0.5391668150607136,,5,0.039955324373097456,0.95197707331071
Skewness + Mean + Std + Median + Fear and Greed Index + T-1 Return + T-4 Return,-0.15680143705692604,0.5403073742116636,,7,0.08025850283119684,0.9120125770245273
Skewness + Std + Median + VIX + T-2 Return,-0.07905327387358366,0.5407981175967849,,5,0.03931763619720208,0.9526094027624383
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + T-1 Return + T-2 Return,-0.15565858740646493,0.5423195969292718,,8,0.089879188427474,0.9024727375256981
Skewness + Mean + Std + Kurtosis + T-1 Return + T-2 Return + T-3 Return,0.0939372440923738,0.5430701490475969,,7,0.04313416583844709,0.9488249447988507
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.15767288342295338,0.5438674092634462,,9,0.08990028633873548,0.9024518169078085
Skewness + Kurtosis + Median + T-3 Return + T-4 Return,0.08000903876990018,0.544809885815497,,5,0.044356143333933784,0.9476132360218136
Skewness + Mean + VIX + T-2 Return + T-4 Return,-0.058277721426653,0.5451714828012977,,5,0.044221525844372445,0.947746722271967
Skewness + Mean + Std + Kurtosis + Fear and Greed Index,-0.08997218069821336,0.545957892366836,,5,0.07276237713496081,0.919445710067854
Skewness + Mean + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.15820884492005682,0.5461947222333476,,10,0.08778642552173765,0.9045479141885291
Skewness + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-4 Return,-0.09228160976152677,0.5474427632163743,,7,0.08450585807817901,0.9078009138384444
Skewness + T-1 Return + T-2 Return + T-3 Return,-0.060345504976153264,0.5480835988947645,,4,0.004895620996927197,0.9867421573307781
Skewness + Median + VIX + T-1 Return + T-3 Return,-0.058818846231425075,0.5489595815583037,,5,0.03982465634586452,0.9521066432872941
Skewness + Std + Median + VIX + T-3 Return,-0.07719159777865572,0.549117593203597,,5,0.03908819494764848,0.9528369159342643
Skewness + Std + Kurtosis + T-2 Return + T-4 Return,0.08055876572836769,0.549376780352449,,5,0.03544237482649726,0.9564520989115404
Skewness + Std + Kurtosis + T-2 Return + T-3 Return + T-4 Return,0.08221955411473646,0.5503016650982426,,6,0.03547751747440142,0.9564172515800053
Skewness + Mean + Std + Kurtosis + Fear and Greed Index + VIX + T-2 Return + T-3 Return,-0.0916076932016344,0.5522687096462733,,8,0.07440957770254619,0.9178123515218449
