變數組合,Kurtosis_係數,Kurtosis_p值,Kurtosis_顯著性,變數數量,R平方,MSE
Kurtosis + Std + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.2643802938546394,0.11681009337157434,,9,0.10360230379074808,0.8888649424595944
Kurtosis + Mean + Std + Fear and Greed Index + T-3 Return,-0.22653696587213037,0.1172012656760062,,5,0.07057649786175135,0.9216132206076749
Kurtosis + Std + Median + Fear and Greed Index + VIX + T-2 Return,-0.22978997857274028,0.11722666799717564,,6,0.07041126289056454,0.9217770670496923
Kurtosis + Std + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return,-0.23067091447832042,0.11734228425949554,,7,0.0714446463553099,0.9207523674796085
Kurtosis + Std + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.26361328125452765,0.11773937290447925,,9,0.10343397058962522,0.889031861096002
Kurtosis + Std + Skewness + Median + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,-0.26026865403171434,0.11780110226111391,,8,0.10322846913657402,0.8892356356460863
Kurtosis + Mean + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.22754977343599,0.1182134317895854,,7,0.08370973376668811,0.9085903480296705
Kurtosis + Mean + Std + Fear and Greed Index + VIX,-0.22584363550471181,0.11840274108164686,,5,0.06990825479740048,0.9222758481840903
Kurtosis + Mean + Std + Fear and Greed Index + T-2 Return,-0.22569339737007954,0.11855306951457759,,5,0.0703950503040972,0.9217931433959372
Kurtosis + Std + Median + Fear and Greed Index + T-3 Return + T-4 Return,-0.22735696244105147,0.11863673224566806,,6,0.08347347974492236,0.9088246167235225
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.2592024718215785,0.11879744789657952,,8,0.10312531481568221,0.8893379231239453
Kurtosis + Mean + Std + Fear and Greed Index + T-2 Return + T-3 Return,-0.2264501861993514,0.11881477154955533,,6,0.07143156441522902,0.92076533948742
Kurtosis + Mean + Std + Fear and Greed Index + VIX + T-3 Return,-0.2265055928840358,0.11888357550691626,,6,0.07063013793370809,0.9215600312926255
Kurtosis + Std + Median + Fear and Greed Index + T-4 Return,-0.2263461173005276,0.11895482609627595,,5,0.08157546387066028,0.9107066828845554
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.2622124992661199,0.11917509034157742,,9,0.10329304469485379,0.8891716027395569
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + T-1 Return,-0.2684755668955465,0.11920007146352596,,7,0.0873406513269358,0.9049899423816941
Kurtosis + Std + Median + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,-0.22722448661196953,0.12013851248050486,,7,0.08535966977918064,0.9069542770256864
Kurtosis + Mean + Std + Fear and Greed Index + VIX + T-2 Return,-0.22568201862550144,0.12020703061050203,,6,0.07046763717261695,0.9217211665011024
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.26134791207806635,0.12024949393175963,,9,0.103091701514336,0.8893712539605744
Kurtosis + Std + Median + Fear and Greed Index + VIX + T-3 Return + T-4 Return,-0.22736159331536301,0.12029013140176152,,7,0.08349500430514867,0.9088032730419533
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,-0.25790869399564925,0.12041950676960156,,8,0.10287852905058614,0.8895826350590826
Kurtosis + Mean + Std + Fear and Greed Index + VIX + T-2 Return + T-3 Return,-0.22643046006067574,0.12050950895404715,,7,0.07145531569848362,0.9207417877947809
Kurtosis + Std + Median + Fear and Greed Index + VIX + T-4 Return,-0.22634667784397855,0.12060630683623508,,6,0.081575580026786,0.9107065677045315
Kurtosis + Std + Median + Fear and Greed Index + T-2 Return + T-4 Return,-0.22609574415750303,0.12077397805567673,,6,0.08279159198773378,0.909500774331491
Kurtosis + Mean + Std + Fear and Greed Index + T-3 Return + T-4 Return,-0.2232560277729604,0.12169259005904852,,6,0.08347013756166555,0.9088279308212056
Kurtosis + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.16066045475176569,0.12179189263322841,,6,0.03641055257084125,0.955492057114628
Kurtosis + Std + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return + T-4 Return,-0.2272307615146303,0.12180240976525517,,8,0.0854386468760504,0.9068759636018996
Kurtosis + Mean + Std + Fear and Greed Index + T-4 Return,-0.22238932604781914,0.12180489431994156,,5,0.08162071832974538,0.9106618087150422
Kurtosis + Std + Median + Fear and Greed Index + VIX + T-2 Return + T-4 Return,-0.2260908275993141,0.1224600705737357,,7,0.08279666330729307,0.9094957456280623
Kurtosis + Mean + Median + T-1 Return + T-4 Return,-0.2138700487224687,0.12294844196604007,,5,0.05025154454775538,0.9417673759946629
Kurtosis + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.22753892651308208,0.12320856102052291,,8,0.10174482537760543,0.8907068118104418
Kurtosis + Mean + Std + Fear and Greed Index + VIX + T-3 Return + T-4 Return,-0.22326165093637354,0.12336478143448629,,7,0.08348551079043964,0.908812686779228
Kurtosis + Mean + Std + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,-0.22297917036365197,0.12346589057818065,,7,0.08531948005915568,0.9069941290169716
Kurtosis + Mean + Std + Fear and Greed Index + VIX + T-4 Return,-0.22239023037929037,0.12347333827999257,,6,0.08162177093017242,0.9106607649599971
Kurtosis + Mean + Std + Fear and Greed Index + T-2 Return + T-4 Return,-0.22204508288069136,0.12381617430076697,,6,0.08281507930291221,0.9094774843887089
Kurtosis + Std + Skewness + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.2587084950618793,0.12402744573569079,,8,0.08984648167616116,0.9025051694303611
Kurtosis + Mean + Skewness + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.22330940161263593,0.12466518130840548,,8,0.08976396760549654,0.902586990105474
Kurtosis + Mean + Skewness + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.2265085178826009,0.12491262870516552,,8,0.10148993406393458,0.8909595611803002
Kurtosis + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.2259291623089824,0.12496690521958226,,8,0.10172102929155469,0.8907304079293829
Kurtosis + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.15803465816767218,0.1249984412404848,,5,0.03565685830096632,0.95623941781921
Kurtosis + Mean + Std + Fear and Greed Index + VIX + T-2 Return + T-3 Return + T-4 Return,-0.22298578035626332,0.12515229152317348,,8,0.0853857803907292,0.9069283858310416
Kurtosis + Mean + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.23835859995360212,0.12516876955182413,,9,0.0904419819055362,0.9019146734045945
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + VIX + T-1 Return,-0.26656184489093804,0.12537372215168457,,8,0.08744288656979327,0.9048885662585244
Kurtosis + Mean + Std + Fear and Greed Index + VIX + T-2 Return + T-4 Return,-0.22204255787232677,0.12551779037082017,,7,0.08281748611663697,0.9094750978003094
Kurtosis + Skewness + Median + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,-0.21127863591065366,0.1263438015835132,,7,0.1008770927458803,0.891567252571312
Kurtosis + Mean + Skewness + Median + T-1 Return + T-4 Return,-0.2193245704248331,0.12644565900012003,,6,0.05046390947359025,0.9415567956480366
Kurtosis + Mean + Skewness + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.22496239789706635,0.1265770391473398,,8,0.10149936271693527,0.8909502117596775
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.2560865753537458,0.12709545472500083,,8,0.08942433380824721,0.9029237698372004
Kurtosis + Skewness + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.210558141903966,0.1271830359970008,,7,0.10092696082128982,0.8915178035553597
Kurtosis + Std + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.2598706838530036,0.1273973800072448,,9,0.08986891298548716,0.9024829266194331
Kurtosis + Mean + Skewness + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,-0.21030805477028194,0.1281051701382767,,7,0.10062791075987054,0.8918143405910528
Kurtosis + Mean + Median + T-1 Return + T-3 Return + T-4 Return,-0.2155469761242761,0.12848942719270845,,6,0.05028536615995893,0.9417338385976878
Kurtosis + Mean + Skewness + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.2096322379693527,0.1288633216240532,,7,0.10070891129521053,0.8917340207324804
Kurtosis + Std + Skewness + Median + Fear and Greed Index + T-1 Return + T-4 Return,-0.2510606141074806,0.12913620531899261,,7,0.09917466724439072,0.8932553719761503
Kurtosis + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.15072409367333467,0.12924105665768748,,5,0.02398295001101247,0.9678152260395
Kurtosis + Mean + Median + Fear and Greed Index + T-1 Return,-0.20585172539558208,0.13001998771867473,,5,0.08023462881580368,0.9120362504179425
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.25731811390934717,0.13045165533930658,,9,0.08944911477220896,0.9028991971166331
Kurtosis + Fear and Greed Index + T-1 Return + T-3 Return,-0.14902220808721708,0.1306670916749194,,4,0.023595691086886417,0.968199230686953
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + T-1 Return + T-4 Return,-0.24887073841215268,0.1317461106376173,,7,0.09887608871964915,0.8935514414376589
Kurtosis + Mean + Skewness + Median + T-1 Return + T-3 Return + T-4 Return,-0.22100973244588912,0.131753444869888,,7,0.05049794999320567,0.941523041183208
Kurtosis + Mean + Median + T-1 Return + T-2 Return + T-4 Return,-0.21152745581466112,0.13187106811209048,,6,0.050398003772712974,0.9416221475194947
Kurtosis + Std + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.252022591507615,0.13190840981181554,,8,0.09919586681048109,0.8932343505576745
Kurtosis + Fear and Greed Index + T-1 Return + T-2 Return,-0.146954890645525,0.13435622957508267,,4,0.023177322891532404,0.9686140831831864
Kurtosis + Fear and Greed Index + T-1 Return,-0.14601400079213392,0.13446428954876183,,3,0.022958248483001875,0.9688313166303006
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.24990454027063042,0.13448611073321037,,8,0.09890002229132433,0.8935277089884347
Kurtosis + Std + Skewness + Median + Fear and Greed Index + T-1 Return + T-2 Return,-0.24962032264187037,0.1349067498788345,,7,0.08685548285691835,0.905471033805745
Kurtosis + Mean + Skewness + Median + Fear and Greed Index + T-1 Return + T-4 Return,-0.20960754640770166,0.13586584848348834,,7,0.09783228221892559,0.8945864764551832
Kurtosis + Mean + Median + Fear and Greed Index + VIX + T-1 Return,-0.2135292140853633,0.1364930351074933,,6,0.08048988454067829,0.9117831396991594
Kurtosis + Mean + Skewness + Median + T-1 Return + T-2 Return + T-4 Return,-0.2168263424369296,0.13699113526741435,,7,0.050574560978151606,0.9414470739880512
Kurtosis + Std + Skewness + Median + Fear and Greed Index + T-1 Return + T-3 Return,-0.2480381249646328,0.13719925118978574,,7,0.08633971394600648,0.9059824685241281
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + T-1 Return + T-2 Return,-0.24720133887411488,0.13793929176751604,,7,0.08648795013937338,0.9058354780130583
Kurtosis + Mean + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.22114513607145467,0.13795840369789364,,8,0.0983135427384022,0.8941092601417525
Kurtosis + Mean + Median + T-1 Return,-0.2043367839348962,0.13854451804931514,,4,0.044210007095962234,0.9477581442241717
Kurtosis + Mean + Median + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.2129388201034124,0.13905603029346192,,7,0.050418595913738984,0.9416017284216704
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + T-1 Return + T-3 Return,-0.2455489047522634,0.1403804691276561,,7,0.08595053420384713,0.9063683778482862
Kurtosis + Std + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.2487877308556919,0.14071097001683802,,8,0.08687027411904491,0.9054563668399387
Kurtosis + Skewness + Median + T-1 Return + T-4 Return,-0.20464350512208648,0.14123896790094373,,5,0.048764356111811846,0.9432420670487917
Kurtosis + Mean + Skewness + T-1 Return + T-4 Return,-0.20421457529465897,0.14206160115805208,,5,0.04866766615521645,0.9433379444847435
Kurtosis + Skewness + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.2127273651886527,0.14216559235156231,,7,0.04045022720251357,0.9514863293286
Kurtosis + Std + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.24729164282017096,0.14296842053506617,,8,0.08635139656819069,0.9059708840752395
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.24642244351160614,0.14379276805185578,,8,0.0865006351627381,0.9058228995865285
Kurtosis + Std + Skewness + Median + Fear and Greed Index + T-1 Return,-0.24237985861667505,0.14386629171050597,,6,0.08447674927630389,0.9078297780285391
Kurtosis + Mean + Skewness + Median + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.21832016276111507,0.1439664605758973,,8,0.050596837866015765,0.9414249843009256
Kurtosis + Fear and Greed Index + T-3 Return + T-4 Return,-0.14091194718982825,0.14520876297073834,,4,0.028341889767861228,0.9634929160285074
Kurtosis + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,-0.1415442543207824,0.1456075300850766,,5,0.028509919237535097,0.9633262985711837
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.2448526607583214,0.14620242816976708,,8,0.08596050284136836,0.906358492980828
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + T-1 Return,-0.24003223158811166,0.14698715701525564,,6,0.08412603216481396,0.9081775479374112
Kurtosis + Mean + Median + T-1 Return + T-3 Return,-0.20422587332049993,0.14722990315328063,,5,0.04421016666304678,0.9477579859979872
Kurtosis + Skewness + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.2254614248048128,0.14731168933677996,,8,0.04092435664379368,0.951016184168339
Kurtosis + Skewness + Median + T-1 Return + T-3 Return + T-4 Return,-0.2046367156749796,0.14786475183494743,,6,0.048764356940809384,0.9432420662267604
Kurtosis + Mean + Skewness + Median + T-1 Return,-0.2058277545597734,0.14827969779883735,,5,0.04422765969469855,0.9477406399666013
Kurtosis + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.15174792627937742,0.1483678952682353,,6,0.02399158042294769,0.9678066681520351
Kurtosis + Mean + Median + T-1 Return + T-2 Return,-0.20165090969062624,0.148707801687787,,5,0.044409151852408124,0.9475606729530742
Kurtosis + Mean + Skewness + T-1 Return + T-3 Return + T-4 Return,-0.20417724636574464,0.14877408668516143,,6,0.048667691161545346,0.9433379196885516
Kurtosis + Fear and Greed Index + T-4 Return,-0.13796768974144114,0.15008414118152438,,3,0.027530484614482487,0.9642975026511853
Kurtosis + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.1495173425660068,0.1505511775558173,,5,0.023597799028550748,0.9681971404590841
Kurtosis + Std + Skewness + Median + Fear and Greed Index + VIX + T-1 Return,-0.24058969686376414,0.15103782849977235,,7,0.0845571684961246,0.9077500346004813
Kurtosis + Fear and Greed Index + T-2 Return + T-4 Return,-0.13822104139836675,0.15130228735949905,,4,0.027596456166617434,0.9642320854818414
Kurtosis + Skewness + Median + Fear and Greed Index + T-1 Return + T-4 Return,-0.19534650912231122,0.15155644392765397,,6,0.09623076356528293,0.8961745369688792
Kurtosis + Mean + Skewness + Median + Fear and Greed Index + T-1 Return + T-3 Return,-0.20444480633879292,0.15214863874581847,,7,0.08518803959465338,0.9071244649397554
Kurtosis + Skewness + Median + T-1 Return + T-2 Return + T-4 Return,-0.20192848941414435,0.152698785623429,,6,0.04891278631464324,0.9430948841585892
Kurtosis + Mean + Skewness + Fear and Greed Index + T-1 Return + T-4 Return,-0.19449393661557693,0.1533678907501367,,6,0.09603515789498496,0.8963684988940487
Kurtosis + Mean + Skewness + T-1 Return + T-2 Return + T-4 Return,-0.20149218728275103,0.1535825676621013,,6,0.048816636059947904,0.9431902264279507
Kurtosis + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.20653490493438667,0.15368311274886176,,7,0.09669092258627443,0.8957182448304171
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + VIX + T-1 Return,-0.2382808908322346,0.1542499631913934,,7,0.08420128412660699,0.908102928345045
Kurtosis + Skewness + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.19876530698427117,0.154979044239589,,7,0.08634521584986465,0.9059770128547561
Kurtosis + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.14702214205391131,0.1550334216028383,,5,0.02317736339482901,0.9686140430202537
Kurtosis + Mean + Skewness + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.20565565910663042,0.1554497864698249,,7,0.09649337606320318,0.8959141312986725
Kurtosis + Fear and Greed Index + VIX + T-1 Return,-0.14579463044691748,0.15552476831350628,,4,0.022958690735567333,0.9688308780941434
Kurtosis + Mean + Median + T-4 Return,-0.18781554773179754,0.1558370563905355,,4,0.04661405902916116,0.9453742944080586
Kurtosis + Mean + Skewness + Median + Fear and Greed Index + T-1 Return + T-2 Return,-0.201624497461282,0.1559747736080384,,7,0.08506287351286224,0.9072485792057332
Kurtosis + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.2120332328536533,0.15606463645844745,,8,0.08690533821015634,0.9054215974050552
Kurtosis + Skewness + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,-0.2012702395558251,0.15667672638709526,,6,0.038680829192591526,0.9532408584476824
Kurtosis + Mean + Skewness + Median + T-1 Return + T-3 Return,-0.20570749853832765,0.15671905067968167,,6,0.044227851775913485,0.9477404494995144
Kurtosis + Mean + Skewness + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.19771337660567828,0.15717412519942625,,7,0.08605691922581105,0.9062628868181033
Kurtosis + Mean + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.21436777016244535,0.15789812493737618,,8,0.08552202632509498,0.906793284820494
Kurtosis + Mean + Skewness + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.21089905786221955,0.15827044040672508,,8,0.08661069665838361,0.9057137629774012
Kurtosis + Skewness + T-1 Return + T-3 Return + T-4 Return,-0.20049942840304888,0.15870161325057994,,5,0.027861732479093848,0.963969038382075
Kurtosis + Skewness + T-1 Return + T-4 Return,-0.19708532862104988,0.1588151998558436,,4,0.027658993500557894,0.9641700736717157
Kurtosis + Mean + Median + T-1 Return + T-2 Return + T-3 Return,-0.20108322459768205,0.15958254670253633,,6,0.04441274783776117,0.9475571071860857
Kurtosis + Mean + Skewness + Median + T-1 Return + T-2 Return,-0.20266410536884574,0.16094185451692292,,6,0.044416343185285534,0.9475535420515655
Kurtosis + Skewness + Median + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.2015972684694252,0.1611447997007949,,7,0.04891441138332564,0.9430932727459461
Kurtosis + Mean + Skewness + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.20112575140386446,0.16213563689161564,,7,0.04881862037911344,0.9431882587837362
Kurtosis + Mean + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.2107582351731766,0.16246947267886225,,8,0.08535634714416374,0.9069575717394006
Kurtosis + Mean + Median + T-3 Return + T-4 Return,-0.18803849286264526,0.1634646521658669,,5,0.04661484046162456,0.9453735195422547
Kurtosis + Skewness + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.19777100393631428,0.16359274406714433,,6,0.037672101841107364,0.9542411090987337
Kurtosis + Fear and Greed Index + VIX + T-2 Return + T-3 Return + T-4 Return,-0.1428289029041514,0.16403090876096568,,6,0.02852449467231799,0.963311845619046
Kurtosis + Fear and Greed Index + VIX + T-3 Return + T-4 Return,-0.14189372852617693,0.16405310484224278,,5,0.028350606778147047,0.9634842722704089
Kurtosis + Mean + Skewness + Median + T-4 Return,-0.1864068827335459,0.1649415289156894,,5,0.046661596579975484,0.9453271563324613
Kurtosis + Skewness + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.21046686655925476,0.16531257814487682,,7,0.03896119772533646,0.9529628459530276
Kurtosis + Mean + Median + T-2 Return + T-4 Return,-0.18511240521441627,0.16563782482505426,,5,0.046976328136523304,0.9450150695789099
Kurtosis + Skewness + T-1 Return + T-2 Return + T-4 Return,-0.1967658947152121,0.16599839452791557,,5,0.02766098976900555,0.964168094178633
Kurtosis + Skewness + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.20047969117824177,0.16613482725743056,,6,0.027861738729474284,0.9639690321842187
Kurtosis + Mean + Std + Median + T-1 Return,-0.2395373613171674,0.16673005924467343,,5,0.04518748102594583,0.9467888843608268
Kurtosis + Mean + Median + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,-0.1855685897146106,0.1672029926572029,,7,0.0837835692238651,0.9085171330385203
Kurtosis + Mean + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return + T-4 Return,-0.19597043514871934,0.1682953211406319,,8,0.08423377070649629,0.9080707147616255
Kurtosis + Mean + Std + Median + T-1 Return + T-4 Return,-0.238729470222771,0.16882847237573648,,6,0.050744867735913135,0.9412781983795148
Kurtosis + Skewness + Median + T-1 Return,-0.18959148516452604,0.16888300511788168,,4,0.04223520865201891,0.9497163477232081
Kurtosis + Mean + Std + Skewness + Median + T-1 Return + T-4 Return,-0.2405676290002604,0.16925838230586007,,7,0.05085898892979568,0.9411650361872613
Kurtosis + Mean + Skewness + T-1 Return,-0.189123203082039,0.16991584059125067,,4,0.04212492297962267,0.9498257066252481
Kurtosis + Fear and Greed Index + T-3 Return,-0.13247131588406638,0.1699657821186445,,3,0.017081191460973755,0.9746589866185302
Kurtosis + Fear and Greed Index + VIX + T-4 Return,-0.13815017810935534,0.17057261410959182,,4,0.02753080431816579,0.9642971856340876
Kurtosis + Mean + Std + Skewness + Median + T-1 Return,-0.23937189901211783,0.17069076972375152,,6,0.045188409946668506,0.9467879632461607
Kurtosis + Fear and Greed Index,-0.1310413644360107,0.1710092264167452,,2,0.016850105478672717,0.9748881307018203
Kurtosis + Mean + Std + Median + T-1 Return + T-3 Return,-0.2389417934395646,0.1711782397881121,,6,0.045201707631389865,0.9467747773066892
Kurtosis + Mean + Std + Median + T-1 Return + T-3 Return + T-4 Return,-0.2392370570859658,0.17134511000441033,,7,0.050755243867197986,0.9412679094426103
Kurtosis + Fear and Greed Index + VIX + T-2 Return + T-4 Return,-0.13854048976595099,0.17166652925236836,,5,0.02759742363141815,0.9642311261469972
Kurtosis + Mean + Skewness + Median + T-1 Return + T-2 Return + T-3 Return,-0.20209661716893768,0.17171656054234494,,7,0.04441991629447972,0.9475499989684991
Kurtosis + Mean + Std + Skewness + Median + T-1 Return + T-3 Return + T-4 Return,-0.24112898744007824,0.1717716697171389,,8,0.050871047696980476,0.9411530787542548
Kurtosis + Mean + Std + Median + T-1 Return + T-2 Return,-0.23797952275797177,0.17184009999195618,,6,0.04547357213847747,0.9465051973752913
Kurtosis + Fear and Greed Index + T-2 Return + T-3 Return,-0.1325436370366941,0.17192834388696118,,4,0.01708442838244084,0.9746557768980841
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,-0.22996167157846983,0.17204710433443166,,9,0.0926847368130933,0.8996907651769327
Kurtosis + Mean + Skewness + Median + T-3 Return + T-4 Return,-0.1866704694584074,0.17226065262035883,,6,0.04666273671782195,0.9453260257756051
Kurtosis + Mean + Median,-0.1798248323602032,0.17226499320091718,,3,0.04092314988836976,0.951017380782961
Kurtosis + Skewness + Fear and Greed Index + T-1 Return + T-4 Return,-0.19093084403065622,0.17242803243360047,,5,0.03667693529623328,0.9552279128995335
Kurtosis + Fear and Greed Index + T-2 Return,-0.13102803975471858,0.1730462786430099,,3,0.016850378617737083,0.9748878598580422
Kurtosis + Mean + Std + Median + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,-0.22918800299916295,0.17321755399109107,,8,0.08536444461446091,0.9069495423150723
Kurtosis + Mean + Std + Median + T-1 Return + T-2 Return + T-4 Return,-0.23742738220154683,0.17354255739903685,,7,0.05094619961992253,0.9410785583600768
Kurtosis + Mean + Std + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return + T-4 Return,-0.23068982450223935,0.17399372922692694,,9,0.08545301237813996,0.9068617188183151
Kurtosis + Skewness + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.2056725701162527,0.17414337211623238,,7,0.03788468289869218,0.9540303144365909
Kurtosis + Mean + Std + Skewness + Median + T-1 Return + T-2 Return + T-4 Return,-0.23907764070142787,0.17461364504496243,,8,0.05102500245905772,0.9410004177296739
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + T-2 Return + T-3 Return,-0.22909015381706962,0.17472721021563276,,8,0.07966510750864186,0.9126009858317669
Kurtosis + Mean + Std + Skewness + Median + T-1 Return + T-3 Return,-0.23876940184366724,0.17522163723172243,,7,0.045202700157981224,0.9467737931206573
Kurtosis + Mean + Median + T-2 Return + T-3 Return + T-4 Return,-0.18485292521180652,0.17527371007093145,,6,0.04697727065209445,0.9450141349836374
Kurtosis + Mean + Skewness + Median + Fear and Greed Index + T-1 Return,-0.189970363483143,0.1756422520617722,,6,0.08213816847164013,0.9101487068936679
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return + T-4 Return,-0.2298602411059656,0.17583942236604885,,10,0.0926851405957021,0.8996903647874551
Kurtosis + Mean + Skewness + Median + T-2 Return + T-4 Return,-0.18336286362941592,0.17617284311217815,,6,0.04704306848495776,0.9449488900737394
Kurtosis + Mean + Std + Median + Fear and Greed Index + T-2 Return + T-3 Return,-0.22823819937951226,0.17626037183162824,,7,0.07143528992215054,0.9207616452872793
Kurtosis + Mean + Std + Median + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.23768744445266268,0.1767830290950201,,8,0.05094854536290383,0.9410762323292214
Kurtosis + Mean + Std + Skewness + Median + T-1 Return + T-2 Return,-0.23740510281951754,0.17687445748717873,,7,0.04548324549801763,0.9464956053044867
Kurtosis + Mean + Std + Median + VIX + T-1 Return,-0.23378436475960487,0.177215331363262,,6,0.054084391763877915,0.9379667375786757
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + T-3 Return + T-4 Return,-0.2261686387788754,0.17727361435533026,,8,0.09050048094821417,0.9018566659505104
Kurtosis + Mean + Std + Median + T-1 Return + T-2 Return + T-3 Return,-0.23700037809848776,0.17728045768593753,,7,0.045506860111912184,0.9464721891327259
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + T-3 Return,-0.22639800717744576,0.17767192882357827,,7,0.0785556811055449,0.9137010893239134
Kurtosis + Mean + Std + Skewness + Median + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.23941255747737616,0.1778883953853891,,9,0.05102856760499952,0.9409968825429416
Kurtosis + Mean + Std + Median + Fear and Greed Index + T-3 Return + T-4 Return,-0.22567471014167534,0.17789464426711002,,7,0.08347701319002032,0.9088211129712405
